1000873	20895378	0.02
1000873	20895590	0.02
1000873	20920606	0.02
1000873	20926382	0.02
1000873	20928129	0.03
1000873	20990785	0.02
1000874	20044344	0.03
1000874	20060215	0.43
1000874	20084666	0.15
1000874	20892671	0.13
1000874	20892672	0.16
1000874	20895373	0.02
1000874	20895485	0.02
1000874	20920607	0.02
1000874	20926383	0.03
1000874	20928130	0.58
1000874	20928131	0.3
1000874	20928132	0.04
1000874	20928133	0.08
1000874	20928134	0.04
1000874	20928135	0.05
1000874	20962949	0.02
1000875	20044344	0.03
1000875	20410025	0.04
1000875	20804525	0.02
1000875	20893159	0.04
1000875	20895377	0.03
1000875	20895378	0.15
1000875	20895379	0.02
1000875	20920608	0.02
1000875	20926384	0.02
1000876	20438183	0.02
1000876	20598430	0.03
1000876	20892671	0.03
1000876	20895591	0.02
1000876	20920609	0.02
1000876	20928136	0.02
1000877	20096358	0.04
1000877	20178866	0.04
1000877	20895420	0.03
1000877	20920610	0.02
1000877	20926385	0.02
1000877	20990786	0.02
1000878	20084666	0.57
1000878	20120916	0.02
1000878	20892671	1.98
1000878	20892672	0.2
1000878	20893160	0.03
1000878	20895372	0.24
1000878	20895373	0.19
1000878	20895374	0.13
1000878	20895380	0.02
1000878	20895381	0.13
1000878	20895382	0.04
1000878	20895383	0.02
1000878	20895387	0.02
1000878	20926386	0.02
1000878	20928137	0.02
1000878	20990787	0.02
1000879	20804206	0.02
1000879	20892671	0.25
1000879	20892672	0.02
1000879	20895372	0.03
1000879	20895373	0.04
1000879	20920611	0.02
1000879	20926387	0.02
1000879	20928138	0.02
1000879	20990788	0.02
100088	20001408	0.02
100088	20092705	0.22
100088	20092706	0.04
100088	20092707	0.03
100088	20092708	0.03
100088	20092709	0.02
100088	20094834	0.02
100088	20095684	0.02
100088	20098807	0.02
100088	20106603	0.02
1000880	20178893	0.03
1000880	20804525	0.02
1000880	20920612	0.02
1000880	20926388	0.02
1000880	20928139	0.02
1000880	20990789	0.02
1000881	20084666	0.02
1000881	20638704	0.04
1000881	20892671	0.02
1000881	20892672	0.02
1000881	20895404	0.02
1000881	20920613	0.02
1000881	20928140	0.02
1000881	20990790	0.03
1000882	20643261	0.04
1000882	20892672	0.02
1000882	20920614	0.02
1000882	20926389	0.02
1000882	20928141	0.05
1000882	20990791	0.03
1000883	20895378	0.02
1000883	20895592	0.02
1000883	20895593	0.02
1000883	20920615	0.02
1000883	20926390	0.02
1000883	20928141	0.04
1000883	20990792	0.02
1000884	20084666	0.02
1000884	20501183	0.02
1000884	20749281	0.02
1000884	20895594	0.02
1000884	20920616	0.13
1000884	20926391	0.02
1000884	20928142	0.05
1000885	20084666	0.02
1000885	20633883	0.05
1000885	20892671	0.02
1000885	20892672	0.07
1000885	20895372	0.02
1000885	20895373	0.02
1000885	20895595	0.02
1000885	20920616	0.15
1000885	20926392	0.02
1000885	20928143	0.04
1000886	20895372	0.02
1000886	20895596	0.02
1000886	20895597	0.02
1000886	20920617	0.02
1000886	20926393	0.02
1000886	20928144	0.04
1000886	20928145	0.02
1000886	20962945	0.05
1000886	20962946	0.2
1000887	20178866	0.04
1000887	20895598	0.02
1000887	20920618	0.04
1000887	20926394	0.02
1000887	20928146	0.02
1000887	20990793	0.04
1000888	20508278	0.04
1000888	20892671	0.07
1000888	20893160	0.02
1000888	20895373	0.02
1000888	20895374	0.02
1000888	20895599	0.02
1000888	20920619	0.03
1000888	20926395	0.02
1000888	20928147	0.02
1000888	20990794	0.02
1000889	20892671	0.04
1000889	20893193	0.11
1000889	20895372	0.02
1000889	20895600	0.05
1000889	20920620	0.02
1000889	20920621	0.02
1000889	20926396	0.03
1000889	20928148	0.02
1000889	20990795	0.03
100089	20092710	0.02
100089	20094304	0.02
100089	20094581	0.02
100089	20094829	0.04
100089	20098808	0.02
100089	20106604	0.05
1000890	20178893	0.06
1000890	20633884	0.04
1000890	20895150	0.02
1000890	20920622	0.02
1000890	20920623	0.02
1000890	20926397	0.02
1000890	20928149	0.02
1000890	20990796	0.02
1000891	20084666	0.03
1000891	20895601	0.02
1000891	20920624	0.02
1000891	20926398	0.02
1000891	20928150	0.04
1000891	20962953	0.02
1000892	20895384	0.03
1000892	20895602	0.02
1000892	20920625	0.02
1000892	20926399	0.02
1000892	20928151	0.04
1000892	20990791	0.03
1000892	20990797	0.03
1000893	20643261	0.03
1000893	20895385	0.02
1000893	20920626	0.2
1000893	20926400	0.03
1000893	20928152	0.02
1000893	20990798	0.02
1000894	20008028	0.02
1000894	20895386	0.02
1000894	20920626	0.02
1000894	20926401	0.02
1000894	20928153	0.04
1000894	20962959	0.02
1000895	20895387	0.02
1000895	20895603	0.02
1000895	20920626	0.02
1000895	20926402	0.02
1000895	20928153	0.02
1000895	20990799	0.02
1000896	20008028	0.1
1000896	20895388	0.05
1000896	20920627	0.02
1000896	20926403	0.02
1000896	20928154	0.02
1000896	20990800	0.02
1000897	20895389	0.02
1000897	20895604	0.02
1000897	20920626	0.05
1000897	20920627	0.02
1000897	20926404	0.02
1000897	20928155	0.03
1000897	20928156	0.02
1000897	20990801	0.02
1000898	20895348	0.02
1000898	20895390	0.02
1000898	20920626	0.12
1000898	20926405	0.02
1000898	20928157	0.02
1000898	20990802	0.02
1000899	20895391	0.09
1000899	20895605	0.02
1000899	20920626	0.07
1000899	20920628	0.02
1000899	20920629	0.02
1000899	20920630	0.02
1000899	20926406	0.02
1000899	20928158	0.02
1000899	20990803	0.02
1000899	20990804	0.02
10009	20009020	0.07
10009	20009021	0.13
10009	20009022	0.04
10009	20009023	0.03
10009	20009489	0.02
10009	20010001	0.02
10009	20010095	0.02
10009	20010229	0.02
10009	20011134	0.02
100090	20040040	0.02
100090	20092711	0.02
100090	20094582	0.07
100090	20094835	0.02
100090	20094871	0.84
100090	20094897	0.34
100090	20094898	0.23
100090	20094900	0.03
100090	20095870	0.06
100090	20095871	0.06
100090	20098809	0.02
1000900	20895392	0.02
1000900	20895606	0.03
1000900	20920626	0.02
1000900	20926407	0.02
1000900	20928159	0.02
1000900	20928160	0.02
1000900	20990805	0.02
1000901	20679123	0.02
1000901	20895393	0.02
1000901	20895607	0.02
1000901	20895608	0.02
1000901	20920626	0.03
1000901	20928161	0.05
1000901	20990806	0.03
1000902	20895394	0.02
1000902	20895609	0.02
1000902	20920631	0.02
1000902	20920632	0.02
1000902	20926408	0.02
1000902	20928162	0.02
1000902	20990807	0.02
1000902	20990808	0.04
1000903	20895395	0.02
1000903	20895610	0.04
1000903	20920633	0.02
1000903	20926409	0.02
1000903	20928163	0.02
1000903	20990809	0.02
1000904	20096358	0.06
1000904	20895396	0.02
1000904	20895611	0.02
1000904	20920634	0.02
1000904	20920635	0.05
1000904	20926410	0.02
1000904	20990810	0.02
1000905	20895397	0.02
1000905	20895612	0.2
1000905	20920636	0.02
1000905	20920637	0.04
1000905	20920638	0.04
1000905	20926411	0.02
1000905	20928164	0.02
1000905	20990811	0.02
1000906	20895398	0.02
1000906	20895613	0.02
1000906	20920639	0.04
1000906	20926412	0.04
1000906	20926413	0.02
1000906	20928165	0.04
1000906	20990812	0.02
1000907	20895399	0.03
1000907	20895613	0.11
1000907	20895614	0.02
1000907	20920640	0.04
1000907	20926414	0.02
1000907	20928166	0.03
1000907	20990813	0.02
1000908	20895399	0.11
1000908	20895400	0.02
1000908	20895612	0.02
1000908	20920641	0.02
1000908	20926415	0.02
1000908	20928167	0.02
1000908	20990814	0.02
1000909	20895399	0.03
1000909	20895401	0.19
1000909	20895612	0.05
1000909	20895615	0.04
1000909	20920642	0.02
1000909	20926416	0.02
1000909	20928168	0.03
1000909	20990815	0.02
100091	20092712	0.02
100091	20094583	0.03
100091	20094836	0.02
100091	20095870	0.02
100091	20098810	0.03
100091	20106605	0.02
1000910	20895402	0.02
1000910	20895616	0.02
1000910	20920643	0.02
1000910	20926417	0.02
1000910	20926418	0.07
1000910	20928169	0.02
1000910	20990816	0.02
1000911	20842311	0.02
1000911	20895403	0.03
1000911	20895404	0.02
1000911	20895405	1.35
1000911	20895617	0.03
1000911	20920644	0.02
1000911	20928052	0.08
1000911	20990817	0.02
1000912	20895405	0.56
1000912	20895618	0.02
1000912	20920645	0.02
1000912	20926419	0.02
1000912	20926420	0.05
1000912	20926421	0.02
1000912	20926422	0.03
1000912	20926423	0.02
1000912	20928170	0.02
1000912	20990818	0.02
1000913	20895405	0.02
1000913	20895619	0.02
1000913	20920644	0.02
1000913	20926424	0.02
1000913	20928171	0.02
1000913	20990819	0.02
1000914	20895406	0.19
1000914	20895620	0.02
1000914	20920646	0.02
1000914	20926425	0.02
1000914	20928172	0.05
1000914	20990820	0.02
1000915	20895407	0.02
1000915	20895408	0.02
1000915	20895621	0.02
1000915	20920647	0.03
1000915	20926426	0.02
1000915	20928173	0.02
1000915	20990821	0.02
1000916	20895409	0.02
1000916	20895410	0.02
1000916	20895622	0.16
1000916	20895623	0.04
1000916	20920648	0.02
1000916	20926427	0.02
1000916	20928174	0.02
1000916	20990822	0.05
1000916	20990823	0.02
1000917	20895411	0.24
1000917	20895622	0.02
1000917	20920649	0.02
1000917	20926428	0.02
1000917	20928175	0.02
1000917	20990823	0.02
1000918	20895412	0.03
1000918	20895622	0.16
1000918	20895623	0.02
1000918	20895624	0.02
1000918	20920650	0.02
1000918	20926429	0.02
1000918	20928176	0.02
1000918	20990824	0.02
1000919	20895413	0.13
1000919	20895622	0.04
1000919	20920651	0.02
1000919	20926430	0.02
1000919	20928177	0.02
1000919	20990825	0.02
100092	20092713	0.02
100092	20094584	0.02
100092	20094837	0.02
100092	20094838	0.02
100092	20095872	0.23
100092	20098811	0.02
100092	20106606	0.02
1000920	20895414	0.11
1000920	20895625	0.02
1000920	20920652	0.02
1000920	20926430	0.02
1000920	20928178	0.02
1000920	20990826	0.02
1000921	20895415	0.03
1000921	20895416	0.02
1000921	20895417	0.08
1000921	20895625	0.02
1000921	20920653	0.02
1000921	20926431	0.02
1000921	20928179	0.02
1000921	20990827	0.03
1000922	20895418	0.05
1000922	20895419	0.06
1000922	20895626	0.04
1000922	20920654	0.02
1000922	20926432	0.02
1000922	20928052	0.09
1000922	20928180	0.08
1000922	20928181	0.07
1000922	20990828	0.02
1000923	20895416	0.17
1000923	20895420	0.03
1000923	20895421	0.12
1000923	20895422	0.31
1000923	20895423	0.02
1000923	20895627	0.02
1000923	20920655	0.02
1000923	20926433	0.02
1000923	20928052	0.02
1000923	20990829	0.02
1000924	20895415	0.06
1000924	20895417	0.17
1000924	20895422	0.03
1000924	20895628	0.02
1000924	20920656	0.02
1000924	20926434	0.02
1000924	20928165	0.06
1000924	20990830	0.02
1000925	20654981	0.02
1000925	20895424	0.02
1000925	20895629	0.02
1000925	20895630	0.02
1000925	20920657	0.04
1000925	20920658	0.03
1000925	20920659	0.02
1000925	20920660	0.02
1000925	20926435	0.02
1000925	20928182	0.02
1000926	20895425	0.02
1000926	20895630	0.02
1000926	20920661	0.02
1000926	20926436	0.02
1000926	20928183	0.02
1000926	20990831	0.02
1000927	20654981	0.05
1000927	20895426	0.02
1000927	20895427	0.02
1000927	20895626	0.02
1000927	20920662	0.11
1000927	20926437	0.02
1000927	20928184	0.02
1000928	20877247	0.02
1000928	20895428	0.02
1000928	20895626	0.03
1000928	20920663	0.02
1000928	20920664	0.02
1000928	20926438	0.02
1000928	20926439	0.03
1000928	20990832	0.02
1000929	20895429	0.02
1000929	20895631	0.02
1000929	20920665	0.02
1000929	20926438	0.02
1000929	20928185	0.02
1000929	20928186	0.02
1000929	20990833	0.02
100093	20092714	0.02
100093	20094585	0.02
100093	20094839	0.02
100093	20095873	0.03
100093	20098812	0.02
100093	20106607	0.02
100093	20106608	0.03
1000930	20084096	0.04
1000930	20895632	0.02
1000930	20920666	0.02
1000930	20926438	0.03
1000930	20928187	0.03
1000930	20928188	0.04
1000930	20990834	0.02
1000931	20895430	0.03
1000931	20895431	0.03
1000931	20895626	0.02
1000931	20920667	0.02
1000931	20926440	0.02
1000931	20928189	0.02
1000931	20990835	0.02
1000932	20895432	0.02
1000932	20895633	0.02
1000932	20920667	0.02
1000932	20926441	0.02
1000932	20928190	0.02
1000932	20990836	0.02
1000933	20895433	0.05
1000933	20895634	0.04
1000933	20920668	0.06
1000933	20926442	0.02
1000933	20928191	0.03
1000933	20990837	0.02
1000934	20001168	0.02
1000934	20895635	0.02
1000934	20920669	0.02
1000934	20926443	0.02
1000934	20928192	0.02
1000934	20990838	0.02
1000935	20005891	0.02
1000935	20895636	0.02
1000935	20920670	0.02
1000935	20926444	0.02
1000935	20928158	0.02
1000935	20928193	0.02
1000935	20990839	0.02
1000936	20001168	0.04
1000936	20096358	0.04
1000936	20868364	0.05
1000936	20895637	0.02
1000936	20920671	0.02
1000936	20926445	0.02
1000936	20990840	0.02
1000937	20895434	0.08
1000937	20895638	0.02
1000937	20920672	0.02
1000937	20926446	0.02
1000937	20928194	0.02
1000937	20928195	0.02
1000937	20990841	0.06
1000938	20895435	0.04
1000938	20895639	0.02
1000938	20920673	0.02
1000938	20926447	0.02
1000938	20928196	0.02
1000938	20990842	0.02
1000939	20895435	0.18
1000939	20895436	0.02
1000939	20895640	0.03
1000939	20920674	0.02
1000939	20926448	0.02
1000939	20928181	0.14
1000939	20990843	0.02
100094	20092715	0.02
100094	20094586	0.04
100094	20094840	0.02
100094	20094871	0.02
100094	20095874	0.02
100094	20095875	0.02
100094	20095876	0.02
100094	20098813	0.02
100094	20106609	0.02
1000940	20895435	0.02
1000940	20895641	0.02
1000940	20920675	0.02
1000940	20926449	0.07
1000940	20928197	0.04
1000940	20990844	0.02
1000941	20895437	0.02
1000941	20895626	0.02
1000941	20920676	0.02
1000941	20926450	0.11
1000941	20926451	0.05
1000941	20926452	0.02
1000941	20928198	0.02
1000941	20990845	0.02
1000942	20096358	0.04
1000942	20895438	0.02
1000942	20895642	0.11
1000942	20895643	0.02
1000942	20920676	0.02
1000942	20926453	0.02
1000942	20990846	0.02
1000943	20096358	16.26
1000943	20877248	0.17
1000943	20895439	0.02
1000943	20895644	0.02
1000943	20920676	0.04
1000943	20920677	0.02
1000943	20926454	0.02
1000943	20928045	0.09
1000943	20928048	0.02
1000943	20928199	0.52
1000943	20928200	0.17
1000943	20990847	0.02
1000944	20895439	0.14
1000944	20895645	0.03
1000944	20920678	0.03
1000944	20926455	0.02
1000944	20928040	0.03
1000944	20990848	0.02
1000945	20096358	0.46
1000945	20895440	0.02
1000945	20895646	0.02
1000945	20920679	0.02
1000945	20926456	0.02
1000945	20945579	0.06
1000946	20096358	0.04
1000946	20895441	0.02
1000946	20895647	0.02
1000946	20920680	0.03
1000946	20926457	0.02
1000946	20990849	0.02
1000947	20096358	0.08
1000947	20895438	0.02
1000947	20895648	0.04
1000947	20920681	0.02
1000947	20926458	0.02
1000947	20990850	0.02
1000948	20895442	0.03
1000948	20895649	0.02
1000948	20920682	0.03
1000948	20926459	0.02
1000948	20928040	0.05
1000948	20990851	0.07
1000949	20096358	0.06
1000949	20895443	0.02
1000949	20895650	0.04
1000949	20920683	0.04
1000949	20926460	0.02
1000949	20990852	0.02
100095	20092716	0.02
100095	20094587	0.02
100095	20094841	0.02
100095	20095877	0.03
100095	20098814	0.14
100095	20098815	0.14
100095	20106610	0.02
100095	20106611	0.02
1000950	20029665	0.04
1000950	20895436	0.02
1000950	20895444	0.03
1000950	20912164	0.02
1000950	20920684	0.04
1000950	20920685	0.02
1000950	20920686	0.02
1000950	20920687	0.02
1000950	20926461	0.02
1000950	20928201	0.02
1000950	20990853	0.02
1000951	20895445	0.02
1000951	20895446	0.02
1000951	20895651	0.02
1000951	20895652	0.03
1000951	20913604	0.02
1000951	20926462	0.02
1000951	20928202	0.02
1000951	20990854	0.02
1000952	20895447	0.03
1000952	20895653	0.02
1000952	20920688	0.02
1000952	20926463	0.02
1000952	20928203	0.02
1000952	20990855	0.02
1000953	20895448	0.02
1000953	20895449	0.02
1000953	20895654	0.02
1000953	20920689	0.02
1000953	20926464	0.02
1000953	20928204	0.02
1000953	20990856	0.02
1000953	20990857	0.02
1000954	20877248	0.03
1000954	20895450	0.02
1000954	20895651	0.08
1000954	20920690	0.02
1000954	20926465	0.02
1000954	20990858	0.02
1000955	20895451	0.02
1000955	20895652	0.05
1000955	20920691	0.02
1000955	20926466	0.02
1000955	20928205	0.02
1000955	20990859	0.02
1000955	20990860	0.02
1000956	20027212	0.04
1000956	20895652	0.04
1000956	20895655	0.02
1000956	20920692	0.02
1000956	20926467	0.02
1000956	20928206	0.05
1000956	20990861	0.02
1000957	20895452	0.02
1000957	20895656	0.02
1000957	20920693	0.04
1000957	20926468	0.02
1000957	20928207	0.02
1000957	20990862	0.05
1000958	20895453	0.04
1000958	20895657	0.02
1000958	20895658	0.02
1000958	20920694	0.02
1000958	20926469	0.04
1000958	20928208	0.02
1000958	20990863	0.02
1000959	20895454	0.02
1000959	20895659	0.02
1000959	20920695	0.02
1000959	20920696	0.08
1000959	20926470	0.02
1000959	20928015	0.02
1000959	20990817	0.02
100096	20092717	0.02
100096	20094588	0.02
100096	20094842	0.04
100096	20094871	1.78
100096	20094897	0.51
100096	20094898	0.37
100096	20094900	0.05
100096	20094901	0.31
100096	20098816	0.02
100096	20106612	0.02
1000960	20895455	0.11
1000960	20895660	0.02
1000960	20920697	0.02
1000960	20926470	0.05
1000960	20926471	0.02
1000960	20928209	0.02
1000960	20990864	0.02
1000961	20895456	0.02
1000961	20895661	0.04
1000961	20920698	0.02
1000961	20926472	0.02
1000961	20928210	0.02
1000961	20990865	0.02
1000962	20895455	0.91
1000962	20895457	0.25
1000962	20895458	0.19
1000962	20895459	0.02
1000962	20895662	0.02
1000962	20895663	0.02
1000962	20920699	0.03
1000962	20926473	0.02
1000962	20928211	0.02
1000962	20990866	0.03
1000963	20895460	0.02
1000963	20895461	0.02
1000963	20895664	0.02
1000963	20920700	0.02
1000963	20926474	0.02
1000963	20928212	0.02
1000963	20990867	0.02
1000964	20895462	0.03
1000964	20895665	0.04
1000964	20920701	0.17
1000964	20926475	0.03
1000964	20928213	0.03
1000964	20990868	0.03
1000965	20895463	0.02
1000965	20895666	0.02
1000965	20895667	0.02
1000965	20920702	0.02
1000965	20926476	0.02
1000965	20928214	0.02
1000965	20990869	0.02
1000966	20895464	0.02
1000966	20895668	0.02
1000966	20895669	0.02
1000966	20920703	0.02
1000966	20926477	0.02
1000966	20928215	0.02
1000966	20990870	0.02
1000967	20895465	0.02
1000967	20895670	0.02
1000967	20920704	0.02
1000967	20926478	0.03
1000967	20928216	0.03
1000967	20990871	0.04
1000968	20895455	0.02
1000968	20895466	0.04
1000968	20895671	0.05
1000968	20920705	0.02
1000968	20926479	0.08
1000968	20926480	0.04
1000968	20926481	0.02
1000968	20926482	0.03
1000968	20928141	0.07
1000968	20990872	0.02
1000969	20895467	0.02
1000969	20895468	0.31
1000969	20895672	0.09
1000969	20920706	0.04
1000969	20926483	0.02
1000969	20928217	0.02
1000969	20990873	0.02
1000969	20990874	0.02
100097	20092447	0.02
100097	20092718	0.02
100097	20094589	0.02
100097	20094898	0.02
100097	20098817	0.05
100097	20098818	0.02
100097	20106613	0.02
1000970	20895469	0.02
1000970	20895673	0.03
1000970	20920707	0.07
1000970	20926484	0.02
1000970	20928007	0.02
1000970	20990875	0.02
1000971	20895470	0.04
1000971	20895471	0.02
1000971	20895674	0.02
1000971	20920707	0.02
1000971	20926485	0.02
1000971	20928218	0.07
1000971	20990876	0.02
1000972	20895470	0.02
1000972	20895472	0.02
1000972	20895473	0.02
1000972	20895675	0.03
1000972	20920708	0.02
1000972	20926486	0.06
1000972	20926487	0.02
1000972	20926488	0.06
1000972	20926489	0.06
1000972	20926490	0.12
1000972	20928219	0.02
1000972	20990877	0.02
1000973	20895474	0.07
1000973	20895676	0.04
1000973	20920709	0.02
1000973	20926491	0.02
1000973	20926492	0.02
1000973	20926493	0.02
1000973	20928220	0.02
1000973	20990878	0.02
1000974	20895475	0.02
1000974	20895476	0.27
1000974	20895477	0.04
1000974	20895677	0.02
1000974	20920710	0.02
1000974	20926494	0.02
1000974	20928221	0.03
1000974	20990879	0.02
1000975	20895478	0.02
1000975	20895678	0.02
1000975	20920711	0.03
1000975	20926495	0.02
1000975	20928222	0.02
1000975	20990880	0.02
1000976	20895479	0.02
1000976	20895679	0.03
1000976	20920711	0.02
1000976	20926496	0.06
1000976	20928223	0.02
1000976	20990881	0.02
1000977	20895480	0.03
1000977	20895481	0.28
1000977	20895680	0.02
1000977	20920712	0.02
1000977	20926497	0.02
1000977	20928224	0.03
1000977	20990882	0.02
1000977	20990883	0.02
1000978	20895482	0.02
1000978	20895483	0.2
1000978	20895484	0.22
1000978	20895681	0.02
1000978	20920713	0.02
1000978	20920714	0.02
1000978	20920715	0.05
1000978	20926498	0.02
1000978	20928225	0.02
1000978	20990884	0.02
1000979	20895485	0.02
1000979	20895486	0.29
1000979	20895682	0.02
1000979	20920716	0.02
1000979	20926499	0.02
1000979	20928226	0.02
1000979	20990885	0.04
100098	20092719	0.02
100098	20094356	0.03
100098	20094590	0.02
100098	20094843	0.03
100098	20094871	0.37
100098	20094897	0.11
100098	20094898	0.08
100098	20095871	0.21
100098	20098819	0.02
100098	20106614	0.02
100098	20106615	0.02
1000980	20895487	0.02
1000980	20895683	0.02
1000980	20920717	0.03
1000980	20926500	0.02
1000980	20928226	0.04
1000980	20990886	0.04
1000980	20990887	0.03
1000981	20895488	0.05
1000981	20895684	0.02
1000981	20920718	0.02
1000981	20926501	0.02
1000981	20928227	0.03
1000981	20928228	0.05
1000981	20962992	0.04
1000981	20962993	0.55
1000981	20990888	0.02
1000981	20990889	0.19
1000981	20990890	0.02
1000981	20990891	0.05
1000982	20895489	0.08
1000982	20895490	0.02
1000982	20895491	0.04
1000982	20895685	0.02
1000982	20895686	0.13
1000982	20895687	0.04
1000982	20920719	0.02
1000982	20926502	0.02
1000982	20928229	0.02
1000982	20990892	0.03
1000983	20722929	0.02
1000983	20895492	0.35
1000983	20895688	0.06
1000983	20920720	0.11
1000983	20920721	0.02
1000983	20926503	0.02
1000983	20928230	0.02
1000983	20928231	0.02
1000984	20895493	0.23
1000984	20895689	0.02
1000984	20920722	0.02
1000984	20926504	0.02
1000984	20928232	0.03
1000984	20990893	0.04
1000985	20895494	0.02
1000985	20895690	0.03
1000985	20920723	0.02
1000985	20920724	0.04
1000985	20926505	0.02
1000985	20926506	0.02
1000985	20928233	0.02
1000985	20990894	0.02
1000986	20895466	0.24
1000986	20895691	0.02
1000986	20920719	0.06
1000986	20920725	0.06
1000986	20920726	0.02
1000986	20920727	0.02
1000986	20926507	0.02
1000986	20928234	0.03
1000986	20990895	0.04
1000987	20895495	0.02
1000987	20895692	0.02
1000987	20895693	0.02
1000987	20920728	0.07
1000987	20926508	0.02
1000987	20928235	0.03
1000987	20990896	0.02
1000988	20895496	0.02
1000988	20895694	0.02
1000988	20920729	0.02
1000988	20926509	0.02
1000988	20928236	0.02
1000988	20990897	0.02
1000989	20084097	0.03
1000989	20262845	0.02
1000989	20920730	0.05
1000989	20920731	0.03
1000989	20926509	0.02
1000989	20928237	0.02
1000989	20990898	0.04
1000989	20990899	0.04
100099	20092720	0.02
100099	20094591	0.02
100099	20094844	0.02
100099	20094871	0.21
100099	20094898	1.41
100099	20094903	0.13
100099	20095878	0.02
100099	20095879	0.05
100099	20095880	0.02
100099	20095881	0.02
100099	20095882	0.13
100099	20098820	0.02
100099	20098821	0.02
100099	20106616	0.04
1000990	20895497	0.02
1000990	20895498	0.02
1000990	20895695	0.02
1000990	20920720	0.02
1000990	20926510	0.02
1000990	20928238	0.02
1000990	20990900	0.02
1000991	20099752	0.02
1000991	20895499	0.64
1000991	20895500	0.09
1000991	20895501	0.31
1000991	20895502	0.02
1000991	20895695	0.02
1000991	20920732	0.02
1000991	20926511	0.02
1000991	20926512	0.02
1000991	20926513	0.21
1000991	20926514	0.02
1000991	20926515	0.02
1000991	20928239	0.02
1000991	20990901	0.02
1000992	20099886	0.04
1000992	20099887	0.05
1000992	20895696	0.02
1000992	20895697	0.02
1000992	20920733	0.03
1000992	20920734	0.16
1000992	20926516	0.02
1000992	20928240	0.02
1000992	20990902	0.02
1000993	20099890	0.02
1000993	20895698	0.02
1000993	20920734	0.07
1000993	20926517	0.02
1000993	20926518	0.02
1000993	20928241	0.02
1000993	20990903	0.02
1000994	20895503	0.06
1000994	20895504	0.02
1000994	20895699	0.03
1000994	20920735	0.02
1000994	20926519	0.06
1000994	20926520	0.02
1000994	20926521	0.04
1000994	20928242	0.02
1000994	20990904	0.02
1000995	20204854	0.02
1000995	20895505	0.06
1000995	20895700	0.03
1000995	20920736	0.02
1000995	20926522	0.02
1000995	20928243	0.02
1000995	20990905	0.02
1000996	20099752	0.03
1000996	20099884	0.04
1000996	20895499	0.02
1000996	20895701	0.02
1000996	20920737	0.02
1000996	20926523	0.02
1000996	20928244	0.02
1000996	20990906	0.02
1000997	20198882	0.02
1000997	20203633	0.02
1000997	20920738	0.02
1000997	20926524	0.02
1000997	20928245	0.06
1000997	20990907	0.02
1000998	20099893	0.05
1000998	20895702	0.02
1000998	20920739	0.02
1000998	20926525	0.02
1000998	20928246	0.02
1000998	20990908	0.04
1000999	20026944	0.02
1000999	20079505	0.03
1000999	20895703	0.03
1000999	20920740	0.03
1000999	20926526	0.02
1000999	20928245	0.02
1000999	20990909	0.02
1001	20000774	0.02
1001	20000877	0.02
1001	20001059	0.02
1001	20001088	0.02
1001	20001118	0.02
1001	20001197	0.02
10010	20009024	0.03
10010	20009025	0.04
10010	20009490	0.03
10010	20009491	0.02
10010	20009492	0.02
10010	20010002	0.03
10010	20010096	0.03
10010	20010230	0.02
10010	20011135	0.02
100100	20092721	0.02
100100	20092722	0.14
100100	20092723	0.02
100100	20092724	0.03
100100	20092725	0.02
100100	20094592	0.02
100100	20094845	0.02
100100	20095874	0.03
100100	20098822	0.02
100100	20106616	0.02
1001000	20027326	0.22
1001000	20112293	0.02
1001000	20112620	0.02
1001000	20517638	0.06
1001000	20882165	0.02
1001000	20895704	0.02
1001000	20920741	0.04
1001000	20920742	0.04
1001000	20926527	0.02
1001000	20928247	1.08
1001000	20928248	0.05
1001000	20928249	0.26
1001000	20928250	0.05
1001001	20079505	0.02
1001001	20110159	0.02
1001001	20895705	0.02
1001001	20920743	0.02
1001001	20926528	0.02
1001001	20928249	0.03
1001001	20990910	0.04
1001001	20990911	0.02
1001002	20027326	1.7
1001002	20113467	0.02
1001002	20517638	0.2
1001002	20882165	0.21
1001002	20895706	0.02
1001002	20920744	0.02
1001002	20920745	0.02
1001002	20926529	0.02
1001002	20928251	0.02
1001002	20963066	0.06
1001003	20895506	0.02
1001003	20895707	0.02
1001003	20920746	0.09
1001003	20926530	0.02
1001003	20928252	0.02
1001003	20990912	0.03
1001004	20027326	1.06
1001004	20517638	0.04
1001004	20882165	0.06
1001004	20895507	0.03
1001004	20895708	0.25
1001004	20895709	0.02
1001004	20920746	0.17
1001004	20926531	0.02
1001004	20928253	0.02
1001005	20079505	0.25
1001005	20110151	0.08
1001005	20704691	0.02
1001005	20895708	0.07
1001005	20920746	0.03
1001005	20928254	0.02
1001005	20990913	0.02
1001006	20895508	0.02
1001006	20895710	0.02
1001006	20920746	0.02
1001006	20920747	0.02
1001006	20920748	0.02
1001006	20920749	0.02
1001006	20926532	0.02
1001006	20928247	0.02
1001006	20990914	0.04
1001007	20027326	0.2
1001007	20110151	0.12
1001007	20893419	0.03
1001007	20895711	0.02
1001007	20920746	0.02
1001007	20926533	0.02
1001007	20928250	0.03
1001008	20027326	0.04
1001008	20895509	0.02
1001008	20895708	0.03
1001008	20895712	0.02
1001008	20895713	0.02
1001008	20920750	0.02
1001008	20926534	0.02
1001008	20928255	0.02
1001009	20047680	0.04
